date,fighter_a,fighter_b,odds_a,odds_b
2018-08-25,Drew Dober,Jon Tuck,-240.0,200.0
2018-08-25,Justin Gaethje,James Vick,120.0,-140.0
2018-09-08,Geoff Neal,Frank Camacho,-210.0,175.0
2018-09-08,John Dodson,Jimmie Rivera,130.0,-150.0
2018-09-08,Aljamain Sterling,Cody Stamann,-170.0,150.0
2018-09-08,Abdul Razak Alhassan,Niko Price,-110.0,-110.0
2018-09-08,Irene Aldana,Lucie Pudilova,-110.0,-110.0
2018-09-08,Darren Till,Tyron Woodley,-115.0,-105.0
2018-09-08,Karolina Kowalkiewicz,Jessica Andrade,360.0,-450.0
2018-09-08,Tatiana Suarez,Carla Esparza,-420.0,335.0
2018-09-15,Kajan Johnson,Rustam Khabilov,570.0,-840.0
2018-09-15,Merab Dvalishvili,Terrion Ware,-550.0,425.0
2018-09-15,Ramazan Emeev,Stefan Sekulic,-680.0,490.0
2018-09-15,Marcin Prachnio,Magomed Ankalaev,430.0,-560.0
2018-09-15,Jan Blachowicz,Nikita Krylov,125.0,-145.0
2018-09-15,Petr Yan,Jin Soo Son,-1200.0,775.0
2018-09-22,Sergio Moraes,Ben Saunders,-275.0,235.0
2018-09-22,Charles Oliveira,Christos Giagos,-470.0,375.0
2018-09-22,Elizeu Zaleski dos Santos,Luigi Vendramini,-1000.0,650.0
2018-09-22,Thiago Santos,Eryk Anders,-200.0,170.0
2018-09-22,Gillian Robertson,Mayra Bueno Silva,-140.0,120.0
2018-09-22,Sam Alvey,Rogerio Nogueira,-350.0,290.0
2018-09-22,Ryan Spann,Luis Henrique,-115.0,-105.0
2018-10-06,Ovince Saint Preux,Dominick Reyes,190.0,-230.0
2018-10-06,Derrick Lewis,Alexander Volkov,135.0,-155.0
2018-10-06,Nik Lentz,Gray Maynard,-230.0,190.0
2018-10-06,Jussier Formiga,Sergio Pettis,165.0,-190.0
2018-10-06,Jalin Turner,Vicente Luque,500.0,-700.0
2018-10-27,Jonathan Martinez,Andre Soukhamthath,120.0,-140.0
2018-10-27,Patrick Cummins,Misha Cirkunov,285.0,-345.0
2018-10-27,Anthony Smith,Volkan Oezdemir,140.0,-160.0
2018-10-27,Sean Strickland,Nordine Taleb,100.0,-120.0
2018-10-27,Court McGee,Alex Garcia,205.0,-245.0
2018-10-27,Ed Herman,Gian Villante,195.0,-235.0
2018-11-03,Lyman Good,Ben Saunders,-630.0,465.0
2018-11-03,Jared Cannonier,David Branch,265.0,-325.0
2018-11-03,Karl Roberson,Jack Marshman,-325.0,265.0
2018-11-03,Daniel Cormier,Derrick Lewis,-380.0,315.0
2018-11-03,Derek Brunson,Israel Adesanya,245.0,-290.0
2018-11-03,Chris Weidman,Jacare Souza,-160.0,140.0
2018-11-03,Marcos Rogerio de Lima,Adam Wieczorek,150.0,-170.0
2018-11-10,Raquel Pennington,Germaine de Randamie,180.0,-220.0
2018-11-10,Mark De La Rosa,Joby Sanchez,-230.0,190.0
2018-11-10,Eric Shelton,Joseph Morales,-145.0,125.0
2018-11-10,Davi Ramos,John Gunther,-1000.0,650.0
2018-11-10,Thiago Moises,Beneil Dariush,140.0,-160.0
2018-11-10,Yair Rodriguez,Chan Sung Jung,-130.0,110.0
2018-11-10,Mike Perry,Donald Cerrone,-200.0,170.0
2018-11-10,Maycee Barber,Hannah Cifers,-470.0,375.0
2018-11-17,Marlon Vera,Guido Cannetti,-320.0,260.0
2018-11-17,Santiago Ponzinibbio,Neil Magny,-210.0,175.0
2018-11-17,Johnny Walker,Khalil Rountree Jr.,135.0,-155.0
2018-11-17,Laureano Staropoli,Hector Aldana,100.0,-120.0
2018-11-17,Ian Heinisch,Cezar Ferreira,160.0,-185.0
2018-11-24,Sergei Pavlovich,Alistair Overeem,-135.0,115.0
2018-11-24,Curtis Blaydes,Francis Ngannou,-240.0,200.0
2018-11-24,Song Yadong,Vince Morales,-550.0,425.0
2018-11-24,John Phillips,Kevin Holland,445.0,-590.0
2018-11-24,Li Jingliang,David Zawada,-220.0,180.0
2018-11-24,Yan Xiaonan,Syuri Kondo,-360.0,300.0
2018-11-24,Song Kenan,Alex Morono,-140.0,120.0
2018-11-30,Pedro Munhoz,Bryan Caraway,-290.0,245.0
2018-11-30,Raoni Barcelos,Chris Gutierrez,-550.0,425.0
2018-11-30,Tim Means,Ricky Rainey,-340.0,280.0
2018-11-30,Edmen Shahbazyan,Darren Stewart,-120.0,100.0
2018-11-30,Joseph Benavidez,Alex Perez,100.0,-120.0
2018-11-30,Macy Chiasson,Pannie Kianzad,-105.0,-115.0
2018-11-30,Kamaru Usman,Rafael Dos Anjos,-330.0,270.0
2018-12-01,Ben Nguyen,Wilson Reis,-145.0,125.0
2018-12-01,Jake Matthews,Anthony Rocco Martin,-150.0,130.0
2018-12-01,Kai Kara-France,Elias Garcia,-360.0,300.0
2018-12-01,Paul Craig,Jimmy Crute,245.0,-290.0
2018-12-01,Tyson Pedro,Mauricio Rua,-525.0,415.0
2018-12-08,Dhiego Lima,Chad Laprise,325.0,-400.0
2018-12-08,Max Holloway,Brian Ortega,-110.0,-110.0
2018-12-08,Valentina Shevchenko,Joanna Jedrzejczyk,-300.0,250.0
2018-12-08,Gilbert Burns,Olivier Aubin-Mercier,115.0,-135.0
2018-12-08,Eryk Anders,Elias Theodorou,105.0,-125.0
2018-12-08,Gunnar Nelson,Alex Oliveira,-155.0,135.0
2018-12-08,Devin Clark,Aleksandar Rakic,435.0,-570.0
2018-12-08,Thiago Santos,Jimi Manuwa,-185.0,160.0
2018-12-15,Sergio Pettis,Rob Font,145.0,-165.0
2018-12-15,Kevin Lee,Al Iaquinta,-335.0,275.0
2018-12-15,Charles Oliveira,Jim Miller,-310.0,255.0
2018-12-15,Jack Hermansson,Gerald Meerschaert,-150.0,130.0
2018-12-15,Dan Hooker,Edson Barboza,-115.0,-105.0
2018-12-15,Dwight Grant,Zak Ottow,-270.0,230.0
2018-12-29,Petr Yan,Douglas Silva de Andrade,-350.0,290.0
2018-12-29,Curtis Millender,Siyar Bahadurzada,-150.0,130.0
2018-12-29,Ilir Latifi,Corey Anderson,-130.0,110.0
2018-12-29,Uriah Hall,Bevon Lewis,150.0,-170.0
2018-12-29,Montel Jackson,Brian Kelleher,-175.0,155.0
2018-12-29,Jon Jones,Alexander Gustafsson,-290.0,245.0
2018-12-29,Michael Chiesa,Carlos Condit,-115.0,-105.0
2018-12-29,Alexander Volkanovski,Chad Mendes,120.0,-140.0
2019-01-19,Joseph Benavidez,Dustin Ortiz,-240.0,200.0
2019-01-19,Donald Cerrone,Alexander Hernandez,180.0,-220.0
2019-01-19,Cory Sandhagen,Mario Bautista,-525.0,415.0
2019-01-19,Chance Rencountre,Kyle Stewart,145.0,-165.0
2019-01-19,Karl Roberson,Glover Teixeira,-110.0,-110.0
2019-01-19,Henry Cejudo,TJ Dillashaw,185.0,-225.0
2019-01-19,Geoff Neal,Belal Muhammad,-200.0,170.0
2019-01-19,Alonzo Menifield,Vinicius Moreira,-290.0,245.0
2019-02-02,Said Nurmagomedov,Ricardo Ramos,150.0,-170.0
2019-02-02,Max Griffin,Thiago Alves,-185.0,160.0
2019-02-02,Jose Aldo,Renato Moicano,-110.0,-110.0
2019-02-02,Justin Ledet,Johnny Walker,195.0,-235.0
2019-02-02,Charles Oliveira,David Teymur,-120.0,100.0
2019-02-02,Lyman Good,Demian Maia,170.0,-200.0
2019-02-02,Anthony Hernandez,Markus Perez,-135.0,115.0
2019-02-09,Ricky Simon,Rani Yahya,-105.0,-115.0
2019-02-09,Jimmy Crute,Sam Alvey,-145.0,125.0
2019-02-09,Kai Kara-France,Raulian Paiva,-265.0,220.0
2019-02-09,Jalin Turner,Callan Potter,-230.0,190.0
2019-02-09,Israel Adesanya,Anderson Silva,-515.0,410.0
2019-02-17,Nik Lentz,Scott Holtzman,140.0,-160.0
2019-02-17,Vicente Luque,Bryan Barberena,-470.0,375.0
2019-02-17,Aljamain Sterling,Jimmie Rivera,115.0,-135.0
2019-02-17,Andre Fili,Myles Jury,130.0,-150.0
2019-02-23,John Dodson,Petr Yan,225.0,-265.0
2019-02-23,Michal Oleksiejczuk,Gian Villante,-220.0,180.0
2019-02-23,Marcos Rogerio de Lima,Stefan Struve,-105.0,-115.0
2019-02-23,Jan Blachowicz,Thiago Santos,110.0,-130.0
2019-02-23,Magomed Ankalaev,Klidson Abreu,-210.0,175.0
2019-02-23,Joel Alvarez,Damir Ismagulov,265.0,-325.0
2019-02-23,Ismail Naurdiev,Michel Prazeres,375.0,-470.0
2019-03-02,Cody Garbrandt,Pedro Munhoz,-160.0,140.0
2019-03-02,Mickey Gall,Diego Sanchez,-240.0,200.0
2019-03-02,Tyron Woodley,Kamaru Usman,-190.0,165.0
2019-03-02,Edmen Shahbazyan,Charles Byrd,-150.0,130.0
2019-03-02,Johnny Walker,Misha Cirkunov,-175.0,155.0
2019-03-02,Macy Chiasson,Gina Mazany,-525.0,415.0
2019-03-02,Jon Jones,Anthony Smith,-800.0,550.0
2019-03-09,Sergio Moraes,Anthony Rocco Martin,200.0,-240.0
2019-03-09,Drew Dober,Beneil Dariush,180.0,-220.0
2019-03-09,Curtis Millender,Elizeu Zaleski dos Santos,-120.0,100.0
2019-03-09,Tim Means,Niko Price,-210.0,175.0
2019-03-09,Derrick Lewis,Junior Dos Santos,200.0,-240.0
2019-03-09,Matt Schnell,Louis Smolka,110.0,-130.0
2019-03-09,Alex Morono,Zak Ottow,-175.0,155.0
2019-03-16,Arnold Allen,Jordan Rinaldi,-150.0,130.0
2019-03-16,Nicolae Negumereanu,Saparbeg Safarov,-170.0,150.0
2019-03-16,Jorge Masvidal,Darren Till,185.0,-225.0
2019-03-16,Gunnar Nelson,Leon Edwards,120.0,-140.0
2019-03-16,Dominick Reyes,Volkan Oezdemir,-260.0,220.0
2019-03-16,Jack Marshman,John Phillips,-135.0,115.0
2019-03-16,Molly McCann,Priscila Cachoeira,-175.0,155.0
2019-03-16,Claudio Silva,Danny Roberts,-150.0,130.0
2019-03-23,Marlon Vera,Frankie Saenz,-170.0,150.0
2019-03-23,Maycee Barber,JJ Aldrich,-275.0,235.0
2019-03-23,Jordan Espinosa,Eric Shelton,110.0,-130.0
2019-03-23,Chris Gutierrez,Ryan MacDonald,-320.0,260.0
2019-03-23,Jussier Formiga,Deiveson Figueiredo,150.0,-170.0
2019-03-23,Angela Hill,Randa Markos,-155.0,135.0
2019-03-23,Curtis Blaydes,Justin Willis,-275.0,235.0
2019-03-23,Stephen Thompson,Anthony Pettis,-430.0,345.0
2019-03-30,Marina Rodriguez,Jessica Aguilar,-350.0,290.0
2019-03-30,Kennedy Nzechukwu,Paul Craig,-185.0,160.0
2019-03-30,Alex Perez,Mark De La Rosa,-365.0,328.0
2019-03-30,David Branch,Jack Hermansson,130.0,-150.0
2019-03-30,Justin Gaethje,Edson Barboza,100.0,-120.0
2019-03-30,Josh Emmett,Michael Johnson,130.0,-150.0
2019-03-30,Gerald Meerschaert,Kevin Holland,185.0,-225.0
2019-04-13,Kelvin Gastelum,Israel Adesanya,150.0,-170.0
2019-04-13,Montel Jackson,Andre Soukhamthath,-600.0,450.0
2019-04-13,Dwight Grant,Alan Jouban,-130.0,110.0
2019-04-13,Max Griffin,Zelim Imadaev,110.0,-130.0
2019-04-13,Khalil Rountree Jr.,Eryk Anders,160.0,-185.0
2019-04-13,Curtis Millender,Belal Muhammad,135.0,-155.0
2019-04-13,Nikita Krylov,Ovince Saint Preux,-135.0,115.0
2019-04-13,Jalin Turner,Matt Frevola,-165.0,145.0
2019-04-13,Alexandre Pantoja,Wilson Reis,-170.0,150.0
2019-04-13,Dustin Poirier,Max Holloway,180.0,-220.0
2019-04-20,Rafael Fiziev,Magomed Mustafaev,-140.0,120.0
2019-04-20,Sergei Pavlovich,Marcelo Golm,-300.0,250.0
2019-04-20,Michal Oleksiejczuk,Gadzhimurad Antigulov,-220.0,180.0
2019-04-20,Alexander Yakovlev,Alex Da Silva,-150.0,130.0
2019-04-20,Arman Tsarukyan,Islam Makhachev,260.0,-320.0
2019-04-20,Movsar Evloev,SeungWoo Choi,-440.0,350.0
2019-04-20,Krzysztof Jotko,Alen Amedovski,-230.0,190.0
2019-04-20,Marcin Tybura,Shamil Abdurakhimov,-135.0,115.0
2019-04-27,Jack Hermansson,Jacare Souza,185.0,-225.0
2019-04-27,Mike Perry,Alex Oliveira,145.0,-165.0
2019-04-27,Angela Hill,Jodie Esquibel,-610.0,455.0
2019-04-27,Takashi Sato,Ben Saunders,-230.0,190.0
2019-04-27,Cory Sandhagen,John Lineker,135.0,-155.0
2019-04-27,Dhiego Lima,Court McGee,130.0,-150.0
2019-04-27,Virna Jandiroba,Carla Esparza,110.0,-130.0
2019-04-27,Gilbert Burns,Mike Davis,-245.0,205.0
2019-04-27,Ion Cutelaba,Glover Teixeira,100.0,-120.0
2019-05-04,Marc-Andre Barriault,Andrew Sanchez,140.0,-160.0
2019-05-04,Vince Morales,Aiemann Zahabi,155.0,-175.0
2019-05-04,Merab Dvalishvili,Brad Katona,-160.0,140.0
2019-05-04,Donald Cerrone,Al Iaquinta,110.0,-130.0
2019-05-04,Walt Harris,Serghei Spivac,-165.0,145.0
2019-05-04,Nordine Taleb,Kyle Prepolec,-420.0,335.0
2019-05-04,Derek Brunson,Elias Theodorou,-110.0,-110.0
2019-05-04,Macy Chiasson,Sarah Moras,-700.0,500.0
2019-05-11,Thiago Moises,Kurt Holobaugh,-125.0,105.0
2019-05-11,Luana Carolina,Priscila Cachoeira,-170.0,150.0
2019-05-11,Laureano Staropoli,Thiago Alves,105.0,-125.0
2019-05-11,Raoni Barcelos,Carlos Huachin,-1100.0,700.0
2019-05-11,Rose Namajunas,Jessica Andrade,120.0,-140.0
2019-05-11,Ryan Spann,Rogerio Nogueira,-125.0,105.0
2019-05-11,Alexander Volkanovski,Jose Aldo,125.0,-145.0
2019-05-11,Warlley Alves,Sergio Moraes,-135.0,115.0
2019-05-11,Anderson Silva,Jared Cannonier,115.0,-135.0
2019-05-11,Irene Aldana,Bethe Correia,-400.0,325.0
2019-05-18,Ian Heinisch,Antonio Carlos Junior,140.0,-160.0
2019-05-18,Davi Ramos,Austin Hubbard,-550.0,425.0
2019-05-18,Charles Oliveira,Nik Lentz,-420.0,335.0
2019-05-18,Vicente Luque,Derrick Krantz,-1100.0,700.0
2019-05-18,Kevin Lee,Rafael Dos Anjos,-150.0,130.0
2019-05-18,Danny Roberts,Michel Pereira,-250.0,210.0
2019-05-18,Trevin Giles,Zak Cummings,-200.0,170.0
2019-05-18,Ed Herman,Patrick Cummins,220.0,-260.0
2019-06-01,Anthony Smith,Alexander Gustafsson,260.0,-320.0
2019-06-01,Jimi Manuwa,Aleksandar Rakic,215.0,-255.0
2019-06-01,Devin Clark,Darko Stosic,-110.0,-110.0
2019-06-01,Joel Alvarez,Danilo Belluardo,-105.0,-115.0
2019-06-08,Henry Cejudo,Marlon Moraes,145.0,-165.0
2019-06-08,Angela Hill,Yan Xiaonan,180.0,-220.0
2019-06-08,Karolina Kowalkiewicz,Alexa Grasso,105.0,-125.0
2019-06-08,Petr Yan,Jimmie Rivera,-360.0,300.0
2019-06-08,Aljamain Sterling,Pedro Munhoz,-160.0,140.0
2019-06-08,Valentina Shevchenko,Jessica Eye,-1100.0,700.0
2019-06-08,Donald Cerrone,Tony Ferguson,175.0,-210.0
2019-06-22,Randy Brown,Bryan Barberena,195.0,-235.0
2019-06-22,Alessio Di Chirico,Kevin Holland,190.0,-230.0
2019-06-22,Renato Moicano,Chan Sung Jung,-220.0,180.0
2019-06-29,Drew Dober,Marco Polo Reyes,-430.0,345.0
2019-06-29,Alonzo Menifield,Paul Craig,-350.0,290.0
2019-06-29,Eryk Anders,Vinicius Moreira,-300.0,250.0
2019-06-29,Dalcha Lungiambula,Dequan Townsend,-420.0,335.0
2019-06-29,Amanda Ribas,Emily Whitmire,155.0,-175.0
2019-06-29,Joseph Benavidez,Jussier Formiga,-125.0,105.0
2019-07-06,Michael Chiesa,Diego Sanchez,-380.0,315.0
2019-07-06,Arnold Allen,Gilbert Melendez,-320.0,260.0
2019-07-06,Thiago Santos,Jon Jones,485.0,-670.0
2019-07-06,Marlon Vera,Nohelin Hernandez,-470.0,375.0
2019-07-06,Chance Rencountre,Ismail Naurdiev,435.0,-570.0
2019-07-06,Amanda Nunes,Holly Holm,-360.0,300.0
2019-07-06,Jorge Masvidal,Ben Askren,180.0,-220.0
2019-07-06,Julia Avila,Pannie Kianzad,-250.0,210.0
2019-07-06,Edmen Shahbazyan,Jack Marshman,-570.0,480.0
2019-07-06,Song Yadong,Alejandro Perez,-225.0,185.0
2019-07-06,Jan Blachowicz,Luke Rockhold,220.0,-260.0
2019-07-13,Marvin Vettori,Cezar Ferreira,-220.0,180.0
2019-07-13,Karl Roberson,Wellington Turman,-220.0,180.0
2019-07-13,Andre Fili,Sheymon Moraes,-160.0,140.0
2019-07-13,Josh Emmett,Mirsad Bektic,150.0,-170.0
2019-07-13,Vince Morales,Benito Lopez,-105.0,-105.0
2019-07-13,Ricky Simon,Urijah Faber,-355.0,320.0
2019-07-13,Julianna Peña,Nicco Montano,-250.0,210.0
2019-07-20,Mario Bautista,Jin Soo Son,150.0,-170.0
2019-07-20,Klidson Abreu,Sam Alvey,-165.0,145.0
2019-07-20,Leon Edwards,Rafael Dos Anjos,-110.0,-110.0
2019-07-20,Dan Hooker,James Vick,-125.0,105.0
2019-07-20,Walt Harris,Aleksei Oleinik,-150.0,130.0
2019-07-20,Raquel Pennington,Irene Aldana,115.0,-135.0
2019-07-27,Geoff Neal,Niko Price,-335.0,275.0
2019-07-27,Deiveson Figueiredo,Alexandre Pantoja,120.0,-140.0
2019-07-27,Max Holloway,Frankie Edgar,-335.0,275.0
2019-07-27,Gillian Robertson,Sarah Frota,-150.0,130.0
2019-07-27,Arman Tsarukyan,Olivier Aubin-Mercier,-165.0,145.0
2019-08-03,Darko Stosic,Kennedy Nzechukwu,-120.0,100.0
2019-08-03,Mickey Gall,Salim Touahri,100.0,-120.0
2019-08-03,Colby Covington,Robbie Lawler,-300.0,250.0
2019-08-03,Claudio Silva,Cole Williams,-550.0,425.0
2019-08-03,Lauren Murphy,Mara Romero Borella,180.0,-220.0
2019-08-03,Jordan Espinosa,Matt Schnell,-155.0,145.0
2019-08-03,Hannah Goldy,Miranda Granger,-115.0,-105.0
2019-08-03,Trevin Giles,Gerald Meerschaert,-170.0,150.0
2019-08-10,Valentina Shevchenko,Liz Carmouche,-1100.0,700.0
2019-08-10,Rodolfo Vieira,Oskar Piechota,-225.0,185.0
2019-08-10,Gilbert Burns,Aleksei Kunchenko,120.0,-140.0
2019-08-10,Rogerio Bontorin,Raulian Paiva,100.0,-120.0
2019-08-10,Volkan Oezdemir,Ilir Latifi,-190.0,165.0
2019-08-10,Chris Gutierrez,Geraldo de Freitas,155.0,-175.0
2019-08-17,Paulo Costa,Yoel Romero,145.0,-165.0
2019-08-17,Nate Diaz,Anthony Pettis,100.0,-120.0
2019-08-17,Cory Sandhagen,Raphael Assuncao,-260.0,220.0
2019-08-17,Daniel Cormier,Stipe Miocic,-145.0,125.0
2019-08-17,Ian Heinisch,Derek Brunson,-160.0,140.0
2019-08-31,Zhang Weili,Jessica Andrade,170.0,-200.0
2019-08-31,JunYong Park,Anthony Hernandez,125.0,-145.0
2019-08-31,Thiago Moises,Damir Ismagulov,180.0,-220.0
2019-08-31,Karol Rosa,Lara Procopio,-115.0,-105.0
2019-08-31,Mark De La Rosa,Kai Kara-France,160.0,-185.0
2019-09-07,Dustin Poirier,Khabib Nurmagomedov,325.0,-400.0
2019-09-07,Belal Muhammad,Takashi Sato,-390.0,320.0
2019-09-07,Islam Makhachev,Davi Ramos,-380.0,315.0
2019-09-07,Curtis Blaydes,Shamil Abdurakhimov,-550.0,425.0
2019-09-07,Nordine Taleb,Muslim Salikhov,-130.0,110.0
2019-09-14,Marcin Tybura,Augusto Sakai,105.0,-125.0
2019-09-14,Donald Cerrone,Justin Gaethje,160.0,-185.0
2019-09-14,Michel Pereira,Tristan Connelly,-460.0,365.0
2019-09-14,Jimmy Crute,Misha Cirkunov,-115.0,-105.0
2019-09-14,Louis Smolka,Ryan MacDonald,-230.0,190.0
2019-09-14,Uriah Hall,Antonio Carlos Junior,230.0,-270.0
2019-09-14,Nikita Krylov,Glover Teixeira,-105.0,-115.0
2019-09-21,Angela Hill,Ariane Carnelossi,-105.0,-115.0
2019-09-21,Alexa Grasso,Carla Esparza,-145.0,125.0
2019-09-21,Sergio Pettis,Tyson Nam,-300.0,250.0
2019-09-21,Vinicius Moreira,Paul Craig,100.0,-120.0
2019-09-21,Irene Aldana,Vanessa Melo,-525.0,415.0
2019-09-28,Macy Chiasson,Lina Lansberg,-430.0,345.0
2019-09-28,Michal Oleksiejczuk,Ovince Saint Preux,-290.0,245.0
2019-09-28,Jack Hermansson,Jared Cannonier,-275.0,235.0
2019-09-28,Ismail Naurdiev,Siyar Bahadurzada,-230.0,190.0
2019-09-28,Nicolas Dalby,Alex Oliveira,135.0,-155.0
2019-09-28,John Phillips,Alen Amedovski,110.0,-130.0
2019-09-28,Ion Cutelaba,Khalil Rountree Jr.,-105.0,-115.0
2019-09-28,Gunnar Nelson,Gilbert Burns,-105.0,-115.0
2019-09-28,Alessio Di Chirico,Makhmud Muradov,145.0,-165.0
2019-10-05,Israel Adesanya,Robert Whittaker,-130.0,110.0
2019-10-05,Dhiego Lima,Luke Jumeau,-140.0,120.0
2019-10-05,Jake Matthews,Rostem Akman,-470.0,375.0
2019-10-05,Serghei Spivac,Tai Tuivasa,270.0,-330.0
2019-10-05,Bruno Silva,Khalid Taha,180.0,-220.0
2019-10-05,Dan Hooker,Al Iaquinta,-135.0,115.0
2019-10-12,JJ Aldrich,Lauren Mueller,-150.0,130.0
2019-10-12,Gerald Meerschaert,Eryk Anders,120.0,-140.0
2019-10-12,Marvin Vettori,Andrew Sanchez,-370.0,310.0
2019-10-12,Max Griffin,Alex Morono,-145.0,125.0
2019-10-12,Marlon Vera,Andre Ewell,-140.0,120.0
2019-10-12,Tim Elliott,Deiveson Figueiredo,155.0,-175.0
2019-10-12,Mackenzie Dern,Amanda Ribas,-185.0,160.0
2019-10-12,Devin Clark,Ryan Spann,155.0,-175.0
2019-10-18,Gillian Robertson,Maycee Barber,150.0,-170.0
2019-10-18,Brendan Allen,Kevin Holland,135.0,-155.0
2019-10-18,Chris Weidman,Dominick Reyes,170.0,-200.0
2019-10-18,Court McGee,Sean Brady,150.0,-170.0
2019-10-18,Molly McCann,Diana Belbita,-640.0,470.0
2019-10-18,Yair Rodriguez,Jeremy Stephens,-140.0,120.0
2019-10-26,Sergei Pavlovich,Maurice Greene,-240.0,200.0
2019-10-26,Movsar Evloev,Enrique Barzola,-200.0,170.0
2019-10-26,Ciryl Gane,Don'Tale Mayes,-325.0,265.0
2019-10-26,Demian Maia,Ben Askren,140.0,-160.0
2019-10-26,Rafael Fiziev,Alex White,-190.0,165.0
2019-10-26,Laureano Staropoli,Muslim Salikhov,145.0,-165.0
2019-10-26,Beneil Dariush,Frank Camacho,-185.0,160.0
2019-11-02,Jorge Masvidal,Nate Diaz,-155.0,135.0
2019-11-02,Darren Till,Kelvin Gastelum,170.0,-200.0
2019-11-02,Johnny Walker,Corey Anderson,-175.0,155.0
2019-11-02,Kevin Lee,Gregor Gillespie,150.0,-170.0
2019-11-02,Chance Rencountre,Lyman Good,-105.0,-115.0
2019-11-02,Stephen Thompson,Vicente Luque,-115.0,-105.0
2019-11-02,Derrick Lewis,Blagoy Ivanov,-115.0,-105.0
2019-11-02,Brad Tavares,Edmen Shahbazyan,160.0,-185.0
2019-11-09,Danny Roberts,Zelim Imadaev,200.0,-240.0
2019-11-09,Khadis Ibragimov,Ed Herman,-235.0,195.0
2019-11-09,Alexander Yakovlev,Roosevelt Roberts,110.0,-130.0
2019-11-09,Dalcha Lungiambula,Magomed Ankalaev,270.0,-330.0
2019-11-09,Karl Roberson,Roman Kopylov,125.0,-145.0
2019-11-09,Klidson Abreu,Shamil Gamzatov,125.0,-145.0
2019-11-16,Markus Perez,Wellington Turman,135.0,-155.0
2019-11-16,Tracy Cortez,Vanessa Melo,-235.0,195.0
2019-11-16,Andre Muniz,Antonio Arroyo,-125.0,105.0
2019-11-16,Sergio Moraes,James Krause,170.0,-200.0
2019-11-16,Randy Brown,Warlley Alves,115.0,-135.0
2019-11-16,Jacare Souza,Jan Blachowicz,140.0,-160.0
2019-11-16,Charles Oliveira,Jared Gordon,-390.0,320.0
2019-12-07,Virna Jandiroba,Mallory Martin,-255.0,215.0
2019-12-07,Tim Means,Thiago Alves,-265.0,225.0
2019-12-07,Ricky Simon,Rob Font,125.0,-145.0
2019-12-07,Makhmud Muradov,Trevor Smith,-500.0,400.0
2019-12-14,Ian Heinisch,Omari Akhmedov,-115.0,-105.0
2019-12-14,Kamaru Usman,Colby Covington,-190.0,165.0
2019-12-14,Punahele Soriano,Oskar Piechota,-125.0,105.0
2019-12-14,Jose Aldo,Marlon Moraes,145.0,-165.0
2019-12-14,Alexander Volkanovski,Max Holloway,170.0,-200.0
2019-12-14,Ketlen Vieira,Irene Aldana,-240.0,200.0
2019-12-14,Geoff Neal,Mike Perry,-300.0,250.0
2019-12-14,Amanda Nunes,Germaine de Randamie,-460.0,365.0
2019-12-21,Alexandre Pantoja,Matt Schnell,-181.0,159.0
2019-12-21,Amanda Lemos,Miranda Granger,234.0,-303.0
2019-12-21,Raoni Barcelos,Said Nurmagomedov,-151.0,129.0
2019-12-21,Volkan Oezdemir,Aleksandar Rakic,145.0,-175.0
2019-12-21,Ciryl Gane,Tanner Boser,-641.0,484.0
2020-01-18,Holly Holm,Raquel Pennington,-125.0,105.0
2020-01-18,Justin Ledet,Aleksa Camur,105.0,-115.0
2020-01-18,Maycee Barber,Roxanne Modafferi,-830.0,655.0
2020-01-18,Drew Dober,Nasrat Haqparast,290.0,-320.0
2020-01-18,Andre Fili,Sodiq Yusuff,125.0,-135.0
2020-01-18,Askar Askarov,Tim Elliott,-140.0,130.0
2020-01-18,Donald Cerrone,Conor McGregor,275.0,-305.0
2020-01-18,JJ Aldrich,Sabina Mazo,-105.0,-105.0
2020-01-25,Jordan Espinosa,Alex Perez,210.0,-250.0
2020-01-25,Jamahal Hill,Darko Stosic,-135.0,115.0
2020-01-25,Michael Chiesa,Rafael Dos Anjos,185.0,-225.0
2020-01-25,Nik Lentz,Arnold Allen,195.0,-235.0
2020-01-25,Curtis Blaydes,Junior Dos Santos,-280.0,240.0
2020-01-25,Angela Hill,Hannah Cifers,-220.0,180.0
2020-01-25,Montel Jackson,Felipe Colares,-700.0,500.0
2020-02-08,Mario Bautista,Miles Johns,112.0,-132.0
2020-02-08,Ilir Latifi,Derrick Lewis,185.0,-225.0
2020-02-08,Jon Jones,Dominick Reyes,-460.0,365.0
2020-02-08,Lauren Murphy,Andrea Lee,260.0,-320.0
2020-02-08,Jonathan Martinez,Andre Ewell,113.0,-133.0
2020-02-08,Trevin Giles,James Krause,-170.0,130.0
2020-02-15,Michel Pereira,Diego Sanchez,-155.0,135.0
2020-02-15,Daniel Rodriguez,Tim Means,285.0,-345.0
2020-02-15,John Dodson,Nathaniel Wood,130.0,-150.0
2020-02-15,Corey Anderson,Jan Blachowicz,-235.0,195.0
2020-02-15,Mark De La Rosa,Raulian Paiva,205.0,-245.0
2020-02-15,Devin Clark,Dequan Townsend,-400.0,325.0
2020-02-15,Rogerio Bontorin,Ray Borg,130.0,-150.0
2020-02-15,Macy Chiasson,Shanna Young,-800.0,550.0
2020-02-15,Merab Dvalishvili,Casey Kenney,-170.0,150.0
2020-02-22,Dan Hooker,Paul Felder,-150.0,130.0
